,Name,NumberOfShots,Team
210,Domantas Sabonis,189.0,IND
218,Myles Turner,97.0,IND
214,T.J. Warren,73.0,IND
212,Malcolm Brogdon,46.0,IND
219,T.J. McConnell,38.0,IND
211,Justin Holiday,36.0,IND
220,Doug McDermott,26.0,IND
222,Goga Bitadze,25.0,IND
209,Jeremy Lamb,24.0,IND
213,Aaron Holiday,23.0,IND
