,Name,NumberOfShots,Team
103,Andre Drummond,250.0,CLE
99,Tristan Thompson,226.0,CLE
102,Larry Nance,106.0,CLE
96,Collin Sexton,61.0,CLE
94,Kevin Love,54.0,CLE
93,Jordan Clarkson,52.0,CLE
101,John Henson,46.0,CLE
100,Cedi Osman,39.0,CLE
106,Alfonzo McKinnie,37.0,CLE
95,Darius Garland,27.0,CLE
