,Name,NumberOfShots,Team
542,Rudy Gobert,254.0,UTA
530,Tony Bradley,121.0,UTA
532,Donovan Mitchell,59.0,UTA
534,Jordan Clarkson,52.0,UTA
533,Bojan Bogdanović,39.0,UTA
536,Mike Conley,36.0,UTA
537,Ed Davis,35.0,UTA
531,Royce O'Neale,30.0,UTA
541,Jeff Green,29.0,UTA
538,Joe Ingles,28.0,UTA
