,Name,NumberOfShots,Team
497,LaMarcus Aldridge,103.0,SAS
507,Trey Lyles,71.0,SAS
494,Jakob Poeltl,71.0,SAS
500,Dejounte Murray,69.0,SAS
491,Rudy Gay,61.0,SAS
495,Jakob Poeltl,60.0,SAS
492,DeMar DeRozan,44.0,SAS
493,Derrick White,35.0,SAS
489,Drew Eubanks,28.0,SAS
504,Lonnie Walker,23.0,SAS
