,Name,NumberOfShots,Team
64,Wendell Carter,139.0,CHI
72,Thaddeus Young,94.0,CHI
74,Tomáš Satoranský,76.0,CHI
68,Lauri Markkanen,60.0,CHI
70,Cristiano Felício,55.0,CHI
60,Daniel Gafford,52.0,CHI
69,Zach LaVine,41.0,CHI
73,Coby White,28.0,CHI
66,Kris Dunn,23.0,CHI
61,Luke Kornet,22.0,CHI
