,Name,NumberOfShots,Team
116,Dorian Finney-Smith,157.0,DAL
125,Maxi Kleber,122.0,DAL
113,Kristaps Porziņģis,103.0,DAL
122,Willie Cauley-Stein,84.0,DAL
109,Luka Dončić,82.0,DAL
124,Dwight Powell,75.0,DAL
110,Boban Marjanović,72.0,DAL
118,Delon Wright,71.0,DAL
119,Seth Curry,29.0,DAL
112,Tim Hardaway,28.0,DAL
