,Name,NumberOfShots,Team
43,Jarrett Allen,233.0,BRK
58,DeAndre Jordan,141.0,BRK
36,Joe Harris,66.0,BRK
54,Caris LeVert,57.0,BRK
37,Taurean Prince,34.0,BRK
53,Spencer Dinwiddie,32.0,BRK
57,Timothé Luwawu-Cabarrot,30.0,BRK
51,Garrett Temple,29.0,BRK
49,Rodions Kurucs,28.0,BRK
52,Kyrie Irving,22.0,BRK
