,Name,NumberOfShots,Team
563,Thomas Bryant,98.0,WAS
558,Rui Hachimura,78.0,WAS
556,Ian Mahinmi,78.0,WAS
547,Troy Brown,76.0,WAS
555,Isaac Bonga,71.0,WAS
561,Moritz Wagner,56.0,WAS
545,Bradley Beal,52.0,WAS
549,Anžejs Pasečņiks,42.0,WAS
544,Dāvis Bertāns,35.0,WAS
564,Ish Smith,30.0,WAS
