,Name,NumberOfShots,Team
216,D. Favors - favorde01,11.0,NOP
211,J. Okafor - okafoja01,8.0,NOP
214,J. Holiday - holidjr01,5.0,NOP
213,E. Moore - mooreet01,3.0,NOP
208,Z. Williamson - willizi01,2.0,NOP
209,N. Melli - mellini01,2.0,NOP
210,K. Williams - willike04,1.0,NOP
212,L. Ball - balllo01,1.0,NOP
215,F. Jackson - jacksfr01,1.0,NOP
