,Name,NumberOfShots,Team
267,D. Ayton - aytonde01,32.0,PHO
265,A. Baynes - baynear01,26.0,PHO
268,D. Šarić - saricda01,16.0,PHO
264,F. Kaminsky - kaminfr01,9.0,PHO
266,C. Diallo - diallch01,7.0,PHO
269,D. Booker - bookede01,7.0,PHO
262,T. Johnson - johnsty01,1.0,PHO
263,K. Oubre - oubreke01,1.0,PHO
