,Name,NumberOfShots,Team
188,R. Lopez - lopezro01,67.0,MIL
190,B. Lopez - lopezbr01,42.0,MIL
196,G. Antetokounmpo - antetgi01,26.0,MIL
194,M. Williams - willima02,9.0,MIL
187,D. Bender - bendedr01,5.0,MIL
191,P. Connaughton - connapa01,3.0,MIL
189,K. Middleton - middlkh01,2.0,MIL
192,W. Matthews - matthwe02,1.0,MIL
193,E. İlyasova - ilyaser01,1.0,MIL
195,E. Bledsoe - bledser01,1.0,MIL
