,Name,NumberOfShots,Team
72,B. Marjanović - marjabo01,16.0,DAL
80,W. Cauley-Stein - caulewi01,11.0,DAL
71,L. Dončić - doncilu01,7.0,DAL
79,J. Jackson - jacksju01,5.0,DAL
74,K. Porziņģis - porzikr01,4.0,DAL
83,M. Kleber - klebima01,4.0,DAL
73,T. Hardaway - hardati02,3.0,DAL
81,M. Kidd-Gilchrist - kiddgmi01,3.0,DAL
82,D. Powell - poweldw01,2.0,DAL
84,J. Brunson - brunsja01,2.0,DAL
