,Name,NumberOfShots,Team
130,D. Sabonis - sabondo01,51.0,IND
139,G. Bitadze - bitadgo01,9.0,IND
136,M. Turner - turnemy01,6.0,IND
132,A. Holiday - holidaa01,4.0,IND
134,J. Sampson - sampsja02,4.0,IND
138,D. McDermott - mcderdo01,3.0,IND
140,T. Leaf - leaftj01,3.0,IND
131,M. Brogdon - brogdma01,2.0,IND
133,T. Warren - warretj01,2.0,IND
135,E. Sumner - sumneed01,1.0,IND
