,FoulType,Name,NumberOfShots,Team
310,personal take,DeAndre Jordan,10.0,BRK
286,personal take,Spencer Dinwiddie,8.0,BRK
202,personal take,Joe Harris,7.0,BRK
275,personal take,Garrett Temple,6.0,BRK
294,personal take,Caris LeVert,5.0,BRK
280,personal take,Kyrie Irving,4.0,BRK
212,personal take,Taurean Prince,2.0,BRK
219,personal take,Wilson Chandler,2.0,BRK
249,personal take,Jeremiah Martin,2.0,BRK
271,personal take,Tyler Johnson,2.0,BRK
