,FoulType,Name,NumberOfShots,Team
1392,shooting,Anthony Davis,127.0,LAL
1430,shooting,Dwight Howard,124.0,LAL
1356,shooting,Kyle Kuzma,105.0,LAL
1369,shooting,Markieff Morris,103.0,LAL
1349,shooting,JaVale McGee,84.0,LAL
1336,shooting,Danny Green,84.0,LAL
1409,shooting,Kentavious Caldwell-Pope,81.0,LAL
1424,shooting,Alex Caruso,64.0,LAL
1344,shooting,LeBron James,48.0,LAL
1364,shooting,Avery Bradley,41.0,LAL
