,FoulType,Name,NumberOfShots,Team
2739,personal,Dejounte Murray,64.0,SAS
2707,personal,DeMar DeRozan,57.0,SAS
2754,personal,Patty Mills,54.0,SAS
2714,personal,Derrick White,48.0,SAS
2694,personal,Bryn Forbes,39.0,SAS
2701,personal,Rudy Gay,31.0,SAS
2777,personal,Trey Lyles,29.0,SAS
2761,personal,Lonnie Walker,26.0,SAS
2730,personal,LaMarcus Aldridge,21.0,SAS
2771,personal,Marco Belinelli,13.0,SAS
