,FoulType,Name,NumberOfShots,Team
2979,shooting,Rudy Gobert,122.0,UTA
2911,shooting,Royce O'Neale,96.0,UTA
2905,shooting,Tony Bradley,78.0,UTA
2918,shooting,Donovan Mitchell,72.0,UTA
2973,shooting,Jeff Green,55.0,UTA
2934,shooting,Jordan Clarkson,47.0,UTA
2888,shooting,Georges Niang,42.0,UTA
2960,shooting,Joe Ingles,39.0,UTA
2953,shooting,Ed Davis,38.0,UTA
2928,shooting,Bojan Bogdanović,38.0,UTA
