,FoulType,Name,NumberOfShots,Team
379,technical,Thaddeus Young,4.0,CHI
332,technical,Denzel Valentine,3.0,CHI
363,technical,Zach LaVine,3.0,CHI
341,technical,Wendell Carter,2.0,CHI
349,technical,Kris Dunn,2.0,CHI
320,technical,Daniel Gafford,1.0,CHI
372,technical,Shaquille Harrison,1.0,CHI
390,technical,Tomáš Satoranský,1.0,CHI
397,technical,Ryan Arcidiacono,1.0,CHI
