,FoulType,Name,NumberOfShots,Team
2266,technical,Ben Simmons,6.0,PHI
2325,technical,Joel Embiid,5.0,PHI
2319,technical,Tobias Harris,3.0,PHI
2345,technical,Josh Richardson,3.0,PHI
2312,technical,Trey Burke,2.0,PHI
2356,technical,James Ennis,2.0,PHI
2260,technical,Matisse Thybulle,1.0,PHI
2286,technical,Al Horford,1.0,PHI
2295,technical,Alec Burks,1.0,PHI
2301,technical,Shake Milton,1.0,PHI
