,FoulType,Name,NumberOfShots,Team
2100,offensive,Steven Adams,23.0,OKC
2087,offensive,Shai Gilgeous-Alexander,19.0,OKC
2127,offensive,Dennis Schröder,19.0,OKC
2107,offensive,Danilo Gallinari,17.0,OKC
2077,offensive,Nerlens Noel,14.0,OKC
2119,offensive,Chris Paul,13.0,OKC
2142,offensive,Hamidou Diallo,13.0,OKC
2092,offensive,Darius Bazley,9.0,OKC
2072,offensive,Abdel Nader,7.0,OKC
2097,offensive,Mike Muscala,7.0,OKC
