,FoulType,Name,NumberOfShots,Team
2167,technical,Aaron Gordon,6.0,ORL
2230,technical,Nikola Vučević,4.0,ORL
2242,technical,Michael Carter-Williams,4.0,ORL
2179,technical,Wesley Iwundu,3.0,ORL
2204,technical,D.J. Augustin,3.0,ORL
2174,technical,Terrence Ross,2.0,ORL
2224,technical,James Ennis,2.0,ORL
2253,technical,Evan Fournier,2.0,ORL
2188,technical,Mohamed Bamba,1.0,ORL
