,FoulType,Name,NumberOfShots,Team
2411,flagrant,Aron Baynes,3.0,PHO
2448,flagrant,Devin Booker,3.0,PHO
2376,flagrant,Jevon Carter,1.0,PHO
2396,flagrant,Kelly Oubre,1.0,PHO
2433,flagrant,Deandre Ayton,1.0,PHO
2440,flagrant,Dario Šarić,1.0,PHO
2455,flagrant,Mikal Bridges,1.0,PHO
