,FoulType,Name,NumberOfShots,Team
2,offensive,John Collins,17.0,ATL
48,offensive,Alex Len,17.0,ATL
54,offensive,Dewayne Dedmon,17.0,ATL
79,offensive,De'Andre Hunter,16.0,ATL
40,offensive,Trae Young,15.0,ATL
35,offensive,Jeff Teague,10.0,ATL
17,offensive,Damian Jones,10.0,ATL
8,offensive,Jabari Parker,8.0,ATL
95,offensive,Kevin Huerter,7.0,ATL
100,offensive,Cam Reddish,7.0,ATL
