,FoulType,Name,NumberOfShots,Team
2046,offensive,Julius Randle,38.0,NYK
2061,offensive,Marcus Morris,22.0,NYK
2006,offensive,Bobby Portis,20.0,NYK
2014,offensive,Taj Gibson,19.0,NYK
1993,offensive,RJ Barrett,15.0,NYK
2031,offensive,Mitchell Robinson,14.0,NYK
2039,offensive,Maurice Harkless,12.0,NYK
1976,offensive,Kevin Knox,10.0,NYK
1999,offensive,Frank Ntilikina,7.0,NYK
1962,offensive,Allonzo Trier,4.0,NYK
