,FoulType,Name,NumberOfShots,Team
2924,flagrant,Donovan Mitchell,2.0,UTA
2887,flagrant,Emmanuel Mudiay,1.0,UTA
2894,flagrant,Georges Niang,1.0,UTA
2909,flagrant,Tony Bradley,1.0,UTA
2985,flagrant,Rudy Gobert,1.0,UTA
