,FoulType,Name,NumberOfShots,Team
338,offensive,Wendell Carter,22.0,CHI
361,offensive,Zach LaVine,20.0,CHI
376,offensive,Thaddeus Young,18.0,CHI
346,offensive,Kris Dunn,11.0,CHI
357,offensive,Lauri Markkanen,11.0,CHI
382,offensive,Coby White,10.0,CHI
318,offensive,Daniel Gafford,8.0,CHI
387,offensive,Tomáš Satoranský,6.0,CHI
324,offensive,Luke Kornet,4.0,CHI
367,offensive,Cristiano Felício,4.0,CHI
