,FoulType,Name,NumberOfShots,Team
1600,offensive,Bam Adebayo,43.0,MIA
1574,offensive,Goran Dragić,23.0,MIA
1592,offensive,Jimmy Butler,23.0,MIA
1642,offensive,Kelly Olynyk,21.0,MIA
1551,offensive,Duncan Robinson,17.0,MIA
1618,offensive,Kendrick Nunn,13.0,MIA
1546,offensive,Chris Silva,12.0,MIA
1568,offensive,Jae Crowder,12.0,MIA
1608,offensive,Tyler Herro,11.0,MIA
1585,offensive,Meyers Leonard,9.0,MIA
