,FoulType,Name,NumberOfShots,Team
552,shooting,Andre Drummond,83.0,CLE
534,shooting,Cedi Osman,73.0,CLE
527,shooting,Tristan Thompson,61.0,CLE
579,shooting,Kevin Porter,61.0,CLE
504,shooting,Kevin Love,53.0,CLE
510,shooting,Darius Garland,49.0,CLE
517,shooting,Collin Sexton,48.0,CLE
496,shooting,Jordan Clarkson,47.0,CLE
540,shooting,John Henson,42.0,CLE
545,shooting,Larry Nance,40.0,CLE
