,FoulType,Name,NumberOfShots,Team
1788,personal,Robert Covington,96.0,MIN
1802,personal,Josh Okogie,59.0,MIN
1769,personal,Shabazz Napier,47.0,MIN
1821,personal,Treveon Graham,43.0,MIN
1860,personal,Jeff Teague,36.0,MIN
1747,personal,Gorgui Dieng,35.0,MIN
1811,personal,Jarrett Culver,34.0,MIN
1844,personal,D'Angelo Russell,32.0,MIN
1827,personal,James Johnson,32.0,MIN
1832,personal,Malik Beasley,28.0,MIN
