,FoulType,Name,NumberOfShots,Team
2680,technical,Kent Bazemore,7.0,SAC
2575,technical,Harry Giles,6.0,SAC
2670,technical,De'Aaron Fox,6.0,SAC
2581,technical,Alex Len,3.0,SAC
2591,technical,Dewayne Dedmon,3.0,SAC
2603,technical,Trevor Ariza,2.0,SAC
2633,technical,Richaun Holmes,2.0,SAC
2652,technical,Buddy Hield,2.0,SAC
2597,technical,Marvin Bagley,1.0,SAC
2639,technical,Bogdan Bogdanović,1.0,SAC
