,FoulType,Name,NumberOfShots,Team
1713,personal take,Marvin Williams,5.0,MIL
1723,personal take,Eric Bledsoe,5.0,MIL
1742,personal take,Giannis Antetokounmpo,5.0,MIL
1650,personal take,Donte DiVincenzo,4.0,MIL
1666,personal take,Khris Middleton,4.0,MIL
1689,personal take,Pat Connaughton,4.0,MIL
1730,personal take,George Hill,4.0,MIL
1735,personal take,Kyle Korver,4.0,MIL
1698,personal take,Wesley Matthews,2.0,MIL
1675,personal take,Brook Lopez,1.0,MIL
