,FoulType,Name,NumberOfShots,Team
2015,loose ball,Taj Gibson,13.0,NYK
1975,loose ball,Kevin Knox,11.0,NYK
2047,loose ball,Julius Randle,11.0,NYK
2007,loose ball,Bobby Portis,9.0,NYK
2063,loose ball,Marcus Morris,9.0,NYK
1994,loose ball,RJ Barrett,6.0,NYK
2032,loose ball,Mitchell Robinson,6.0,NYK
2000,loose ball,Frank Ntilikina,4.0,NYK
2022,loose ball,Dennis Smith,3.0,NYK
2040,loose ball,Maurice Harkless,3.0,NYK
