,FoulType,Name,NumberOfShots,Team
2102,loose ball,Steven Adams,20.0,OKC
2076,loose ball,Nerlens Noel,16.0,OKC
2118,loose ball,Chris Paul,14.0,OKC
2143,loose ball,Hamidou Diallo,8.0,OKC
2081,loose ball,Terrance Ferguson,7.0,OKC
2129,loose ball,Dennis Schröder,7.0,OKC
2136,loose ball,Luguentz Dort,7.0,OKC
2098,loose ball,Mike Muscala,5.0,OKC
2073,loose ball,Abdel Nader,4.0,OKC
2089,loose ball,Shai Gilgeous-Alexander,4.0,OKC
