,FoulType,Name,NumberOfShots,Team
2981,offensive,Rudy Gobert,38.0,UTA
2961,offensive,Joe Ingles,26.0,UTA
2975,offensive,Jeff Green,22.0,UTA
2920,offensive,Donovan Mitchell,20.0,UTA
2906,offensive,Tony Bradley,18.0,UTA
2936,offensive,Jordan Clarkson,13.0,UTA
2914,offensive,Royce O'Neale,13.0,UTA
2883,offensive,Emmanuel Mudiay,12.0,UTA
2930,offensive,Bojan Bogdanović,10.0,UTA
2951,offensive,Mike Conley,8.0,UTA
