,FoulType,Name,NumberOfShots,Team
201,loose ball,Joe Harris,17.0,BRK
263,loose ball,Rodions Kurucs,17.0,BRK
237,loose ball,Jarrett Allen,15.0,BRK
309,loose ball,DeAndre Jordan,13.0,BRK
303,loose ball,Timothé Luwawu-Cabarrot,10.0,BRK
209,loose ball,Taurean Prince,8.0,BRK
292,loose ball,Caris LeVert,8.0,BRK
288,loose ball,Spencer Dinwiddie,6.0,BRK
276,loose ball,Garrett Temple,4.0,BRK
269,loose ball,Tyler Johnson,3.0,BRK
