,FoulType,Name,NumberOfShots,Team
778,personal,Nikola Jokić,86.0,DEN
743,personal,Gary Harris,69.0,DEN
772,personal,Jerami Grant,68.0,DEN
727,personal,Torrey Craig,54.0,DEN
737,personal,Paul Millsap,52.0,DEN
795,personal,Mason Plumlee,50.0,DEN
765,personal,Jamal Murray,47.0,DEN
715,personal,Will Barton,42.0,DEN
760,personal,Michael Porter,41.0,DEN
732,personal,Monte Morris,39.0,DEN
