,FoulType,Name,NumberOfShots,Team
2630,loose ball,Richaun Holmes,24.0,SAC
2643,loose ball,Nemanja Bjelica,15.0,SAC
2590,loose ball,Dewayne Dedmon,14.0,SAC
2580,loose ball,Alex Len,14.0,SAC
2658,loose ball,Anthony Tolliver,9.0,SAC
2617,loose ball,Harrison Barnes,8.0,SAC
2595,loose ball,Marvin Bagley,8.0,SAC
2624,loose ball,Caleb Swanigan,8.0,SAC
2574,loose ball,Harry Giles,7.0,SAC
2664,loose ball,Jabari Parker,6.0,SAC
