,FoulType,Name,NumberOfShots,Team
555,loose ball,Andre Drummond,19.0,CLE
530,loose ball,Tristan Thompson,15.0,CLE
547,loose ball,Larry Nance,10.0,CLE
542,loose ball,John Henson,7.0,CLE
500,loose ball,Jordan Clarkson,6.0,CLE
493,loose ball,Ante Žižić,5.0,CLE
513,loose ball,Darius Garland,5.0,CLE
508,loose ball,Kevin Love,4.0,CLE
520,loose ball,Collin Sexton,4.0,CLE
573,loose ball,Alfonzo McKinnie,4.0,CLE
