,FoulType,Name,NumberOfShots,Team
2083,away from play,Terrance Ferguson,1.0,OKC
2122,away from play,Chris Paul,1.0,OKC
2133,away from play,Dennis Schröder,1.0,OKC
2139,away from play,Luguentz Dort,1.0,OKC
2147,away from play,Hamidou Diallo,1.0,OKC
