,FoulType,Name,NumberOfShots,Team
1272,shooting,Ivica Zubac,130.0,LAC
1320,shooting,Montrezl Harrell,104.0,LAC
1252,shooting,Marcus Morris,100.0,LAC
1290,personal,Patrick Beverley,98.0,LAC
1313,shooting,Maurice Harkless,97.0,LAC
1306,shooting,JaMychal Green,90.0,LAC
1307,personal,JaMychal Green,83.0,LAC
1253,personal,Marcus Morris,78.0,LAC
1235,shooting,Landry Shamet,72.0,LAC
1236,personal,Landry Shamet,70.0,LAC
