,FoulType,Name,NumberOfShots,Team
1128,personal,P.J. Tucker,96.0,HOU
1082,personal,Robert Covington,96.0,HOU
1074,personal,James Harden,92.0,HOU
1114,personal,Russell Westbrook,77.0,HOU
1032,personal,Ben McLemore,57.0,HOU
1091,personal,Austin Rivers,56.0,HOU
1039,personal,Danuel House,55.0,HOU
1122,personal,Eric Gordon,35.0,HOU
1063,personal,Clint Capela,31.0,HOU
1046,personal,Jeff Green,29.0,HOU
