,FoulType,Name,NumberOfShots,Team
41,technical,Trae Young,11.0,ATL
50,technical,Alex Len,3.0,ATL
56,technical,Dewayne Dedmon,3.0,ATL
62,technical,DeAndre' Bembry,3.0,ATL
31,technical,Treveon Graham,2.0,ATL
97,technical,Kevin Huerter,2.0,ATL
70,technical,Bruno Fernando,1.0,ATL
105,technical,Cam Reddish,1.0,ATL
