,FoulType,Name,NumberOfShots,Team
2390,personal,Kelly Oubre,90.0,PHO
2382,personal,Ricky Rubio,86.0,PHO
2442,personal,Devin Booker,85.0,PHO
2451,personal,Mikal Bridges,49.0,PHO
2436,personal,Dario Šarić,39.0,PHO
2378,personal,Cameron Johnson,37.0,PHO
2408,personal,Aron Baynes,35.0,PHO
2372,personal,Jevon Carter,31.0,PHO
2363,personal,Tyler Johnson,27.0,PHO
2399,personal,Frank Kaminsky,26.0,PHO
