,FoulType,Name,NumberOfShots,Team
181,technical,Jayson Tatum,10.0,BOS
138,technical,Marcus Smart,9.0,BOS
147,technical,Kemba Walker,5.0,BOS
113,technical,Jaylen Brown,2.0,BOS
169,technical,Daniel Theis,2.0,BOS
126,technical,Grant Williams,1.0,BOS
155,technical,Brad Wanamaker,1.0,BOS
197,technical,Gordon Hayward,1.0,BOS
