,FoulType,Name,NumberOfShots,Team
1738,offensive,Giannis Antetokounmpo,76.0,MIL
1664,offensive,Khris Middleton,29.0,MIL
1721,offensive,Eric Bledsoe,25.0,MIL
1657,offensive,Robin Lopez,25.0,MIL
1672,offensive,Brook Lopez,25.0,MIL
1648,offensive,Donte DiVincenzo,13.0,MIL
1711,offensive,Marvin Williams,11.0,MIL
1678,offensive,Sterling Brown,7.0,MIL
1734,offensive,Kyle Korver,7.0,MIL
1702,offensive,Ersan İlyasova,5.0,MIL
