,FoulType,Name,NumberOfShots,Team
1954,offensive,Brandon Ingram,35.0,NOP
1924,offensive,Jaxson Hayes,24.0,NOP
1892,offensive,Jahlil Okafor,16.0,NOP
1899,offensive,Lonzo Ball,13.0,NOP
1938,offensive,Frank Jackson,12.0,NOP
1948,offensive,Derrick Favors,12.0,NOP
1917,offensive,Jrue Holiday,10.0,NOP
1876,offensive,Zion Williamson,9.0,NOP
1930,offensive,Josh Hart,9.0,NOP
1882,offensive,Nicolò Melli,5.0,NOP
