,FoulType,Name,NumberOfShots,Team
344,personal,Kris Dunn,73.0,CHI
386,personal,Tomáš Satoranský,57.0,CHI
381,personal,Coby White,45.0,CHI
337,personal,Wendell Carter,42.0,CHI
360,personal,Zach LaVine,39.0,CHI
393,personal,Ryan Arcidiacono,39.0,CHI
375,personal,Thaddeus Young,36.0,CHI
369,personal,Shaquille Harrison,32.0,CHI
317,personal,Daniel Gafford,28.0,CHI
356,personal,Lauri Markkanen,22.0,CHI
