,FoulType,Name,NumberOfShots,Team
974,personal take,D'Angelo Russell,8.0,GSW
957,personal take,Draymond Green,7.0,GSW
950,personal take,Jordan Poole,5.0,GSW
921,personal take,Damion Lee,4.0,GSW
927,personal take,Glenn Robinson,4.0,GSW
933,personal take,Alec Burks,3.0,GSW
1012,personal take,Andrew Wiggins,3.0,GSW
946,personal take,Ky Bowman,1.0,GSW
966,personal take,Willie Cauley-Stein,1.0,GSW
969,personal take,Mychal Mulder,1.0,GSW
