,FoulType,Name,NumberOfShots,Team
78,personal,De'Andre Hunter,73.0,ATL
93,personal,Kevin Huerter,54.0,ATL
99,personal,Cam Reddish,47.0,ATL
58,personal,DeAndre' Bembry,44.0,ATL
28,personal,Treveon Graham,43.0,ATL
34,personal,Jeff Teague,36.0,ATL
53,personal,Dewayne Dedmon,33.0,ATL
39,personal,Trae Young,33.0,ATL
7,personal,Jabari Parker,32.0,ATL
1,personal,John Collins,32.0,ATL
