,FoulType,Name,NumberOfShots,Team
1435,flagrant,Dwight Howard,4.0,LAL
1374,flagrant,Markieff Morris,3.0,LAL
1355,flagrant,JaVale McGee,1.0,LAL
1382,flagrant,Rajon Rondo,1.0,LAL
