,FoulType,Name,NumberOfShots,Team
1771,personal take,Shabazz Napier,16.0,MIN
1790,personal take,Robert Covington,12.0,MIN
1845,personal take,D'Angelo Russell,8.0,MIN
1750,personal take,Gorgui Dieng,7.0,MIN
1805,personal take,Josh Okogie,6.0,MIN
1760,personal take,Karl-Anthony Towns,4.0,MIN
1835,personal take,Malik Beasley,4.0,MIN
1768,personal take,Juan Hernangómez,3.0,MIN
1862,personal take,Jeff Teague,3.0,MIN
1867,personal take,Andrew Wiggins,3.0,MIN
