,FoulType,Name,NumberOfShots,Team
1117,loose ball,Russell Westbrook,25.0,HOU
1064,loose ball,Clint Capela,24.0,HOU
1130,loose ball,P.J. Tucker,18.0,HOU
1076,loose ball,James Harden,11.0,HOU
1033,loose ball,Ben McLemore,10.0,HOU
1048,loose ball,Jeff Green,9.0,HOU
1041,loose ball,Danuel House,8.0,HOU
1092,loose ball,Austin Rivers,7.0,HOU
1111,loose ball,Isaiah Hartenstein,6.0,HOU
1085,loose ball,Robert Covington,5.0,HOU
