,FoulType,Name,NumberOfShots,Team
1473,shooting,Dillon Brooks,121.0,MEM
1513,shooting,Jaren Jackson,116.0,MEM
1450,shooting,Jonas Valančiūnas,99.0,MEM
1500,shooting,Jae Crowder,96.0,MEM
1489,shooting,Gorgui Dieng,62.0,MEM
1526,shooting,Kyle Anderson,60.0,MEM
1507,shooting,Brandon Clarke,55.0,MEM
1482,shooting,Ja Morant,54.0,MEM
1520,shooting,De'Anthony Melton,53.0,MEM
1538,shooting,Solomon Hill,47.0,MEM
