,FoulType,Name,NumberOfShots,Team
892,personal take,Svi Mykhailiuk,9.0,DET
861,personal take,Langston Galloway,8.0,DET
877,personal take,Bruce Brown,8.0,DET
815,personal take,Luke Kennard,7.0,DET
883,personal take,Jordan McRae,5.0,DET
902,personal take,Tony Snell,4.0,DET
908,personal take,Sekou Doumbouya,3.0,DET
823,personal take,Christian Wood,3.0,DET
830,personal take,Derrick Rose,3.0,DET
804,personal take,John Henson,2.0,DET
