,FoulType,Name,NumberOfShots,Team
285,offensive,Spencer Dinwiddie,30.0,BRK
236,offensive,Jarrett Allen,29.0,BRK
200,offensive,Joe Harris,20.0,BRK
308,offensive,DeAndre Jordan,14.0,BRK
207,offensive,Taurean Prince,13.0,BRK
304,offensive,Timothé Luwawu-Cabarrot,9.0,BRK
293,offensive,Caris LeVert,8.0,BRK
274,offensive,Garrett Temple,8.0,BRK
264,offensive,Rodions Kurucs,8.0,BRK
217,offensive,Wilson Chandler,5.0,BRK
