,FoulType,Name,NumberOfShots,Team
1978,away from play,Kevin Knox,1.0,NYK
2001,away from play,Frank Ntilikina,1.0,NYK
2011,away from play,Bobby Portis,1.0,NYK
2057,away from play,Elfrid Payton,1.0,NYK
2066,away from play,Marcus Morris,1.0,NYK
