,FoulType,Name,NumberOfShots,Team
3080,loose ball,Moritz Wagner,16.0,WAS
3056,loose ball,Ian Mahinmi,11.0,WAS
2993,loose ball,Dāvis Bertāns,8.0,WAS
3051,loose ball,Isaac Bonga,8.0,WAS
3068,loose ball,Rui Hachimura,7.0,WAS
3092,loose ball,Thomas Bryant,6.0,WAS
3012,loose ball,Troy Brown,6.0,WAS
3033,loose ball,Admiral Schofield,6.0,WAS
3016,loose ball,Gary Payton,5.0,WAS
2988,loose ball,Johnathan Williams,4.0,WAS
