,FoulType,Name,NumberOfShots,Team
2465,technical,Hassan Whiteside,10.0,POR
2519,technical,Carmelo Anthony,8.0,POR
2497,technical,CJ McCollum,7.0,POR
2549,technical,Damian Lillard,7.0,POR
2563,technical,Kent Bazemore,7.0,POR
2538,technical,Mario Hezonja,3.0,POR
2479,technical,Gary Trent,2.0,POR
2506,technical,Trevor Ariza,2.0,POR
2491,technical,Zach Collins,1.0,POR
