,FoulType,Name,NumberOfShots,Team
2649,personal take,Buddy Hield,14.0,SAC
2644,personal take,Nemanja Bjelica,10.0,SAC
2669,personal take,De'Aaron Fox,10.0,SAC
2637,personal take,Bogdan Bogdanović,6.0,SAC
2681,personal take,Kent Bazemore,6.0,SAC
2686,personal take,Cory Joseph,5.0,SAC
2601,personal take,Trevor Ariza,4.0,SAC
2611,personal take,Yogi Ferrell,3.0,SAC
2632,personal take,Richaun Holmes,3.0,SAC
2665,personal take,Jabari Parker,3.0,SAC
