,FoulType,Name,NumberOfShots,Team
2111,flagrant,Danilo Gallinari,2.0,OKC
2131,flagrant,Dennis Schröder,2.0,OKC
2094,flagrant,Darius Bazley,1.0,OKC
2146,flagrant,Hamidou Diallo,1.0,OKC
