,FoulType,Name,NumberOfShots,Team
1849,away from play,D'Angelo Russell,2.0,MIN
1801,away from play,Jordan Bell,1.0,MIN
1809,away from play,Josh Okogie,1.0,MIN
1842,away from play,Naz Reid,1.0,MIN
