,FoulType,Name,NumberOfShots,Team
2062,technical,Marcus Morris,16.0,NYK
2008,technical,Bobby Portis,6.0,NYK
2049,technical,Julius Randle,6.0,NYK
2033,technical,Mitchell Robinson,5.0,NYK
2023,technical,Dennis Smith,3.0,NYK
2055,technical,Elfrid Payton,3.0,NYK
1965,technical,Allonzo Trier,1.0,NYK
1970,technical,Damyean Dotson,1.0,NYK
1984,technical,Reggie Bullock,1.0,NYK
2003,technical,Frank Ntilikina,1.0,NYK
