,FoulType,Name,NumberOfShots,Team
912,offensive,Andre Drummond,41.0,DET
866,offensive,Markieff Morris,20.0,DET
821,offensive,Christian Wood,15.0,DET
907,offensive,Sekou Doumbouya,10.0,DET
876,offensive,Bruce Brown,9.0,DET
896,offensive,Thon Maker,8.0,DET
816,offensive,Luke Kennard,6.0,DET
840,offensive,Reggie Jackson,5.0,DET
828,offensive,Derrick Rose,4.0,DET
903,offensive,Tony Snell,4.0,DET
