,FoulType,Name,NumberOfShots,Team
2435,shooting,Dario Šarić,88.0,PHO
2450,shooting,Mikal Bridges,87.0,PHO
2391,shooting,Kelly Oubre,75.0,PHO
2428,shooting,Deandre Ayton,72.0,PHO
2407,shooting,Aron Baynes,71.0,PHO
2443,shooting,Devin Booker,65.0,PHO
2383,shooting,Ricky Rubio,54.0,PHO
2371,shooting,Jevon Carter,47.0,PHO
2377,shooting,Cameron Johnson,45.0,PHO
2398,shooting,Frank Kaminsky,42.0,PHO
